user_id,item_id,price,timestamp
u01734,item01,100,2018-10-01 07:57:08
u01734,item02,100,2018-10-01 07:57:08
u01734,item03,100,2018-10-01 07:57:08
u01110,item02,100,2018-10-01 07:59:19
u01110,item04,100,2018-10-01 07:59:19
u01110,item05,100,2018-10-01 07:59:19
u01841,item01,100,2018-10-01 08:00:49
u01455,item01,100,2018-10-01 08:02:08
u01455,item02,100,2018-10-01 08:02:08
u01455,item03,100,2018-10-01 08:02:08
u01455,item04,100,2018-10-01 08:02:08
u00933,item03,100,2018-10-01 08:06:56
u00933,item05,100,2018-10-01 08:06:56
u00610,item02,100,2018-10-01 08:07:32
u00610,item03,100,2018-10-01 08:07:32
u00610,item05,100,2018-10-01 08:07:32
u00610,item09,200,2018-10-01 08:07:32
u00328,item01,100,2018-10-01 08:08:14
u00598,item02,100,2018-10-01 08:10:44
u00598,item03,100,2018-10-01 08:10:44
u00221,item01,100,2018-10-01 08:11:30
u00221,item02,100,2018-10-01 08:11:30
u00755,item01,100,2018-10-01 08:11:33
u01182,item01,100,2018-10-01 08:11:59
u01732,item02,100,2018-10-01 08:12:03
u01732,item04,100,2018-10-01 08:12:03
u01447,item02,100,2018-10-01 08:18:25
u01447,item05,100,2018-10-01 08:18:25
u00915,item02,100,2018-10-01 08:20:24
u00889,item01,100,2018-10-01 08:22:26
u00889,item04,100,2018-10-01 08:22:26
u00889,item05,100,2018-10-01 08:22:26
u01053,item04,100,2018-10-01 08:26:28
u01966,item02,100,2018-10-01 08:34:12
u01041,item05,100,2018-10-01 08:37:30
u01328,item01,100,2018-10-01 08:38:10
u00702,item01,100,2018-10-01 08:38:25
u00702,item02,100,2018-10-01 08:38:25
u00702,item04,100,2018-10-01 08:38:25
u01594,item01,100,2018-10-01 08:40:21
u01594,item03,100,2018-10-01 08:40:21
u00348,item01,100,2018-10-01 08:42:05
u00348,item05,100,2018-10-01 08:42:05
u01911,item02,100,2018-10-01 08:43:13
u01911,item05,100,2018-10-01 08:43:13
u00144,item01,100,2018-10-01 08:44:41
u00144,item03,100,2018-10-01 08:44:41
u01717,item03,100,2018-10-01 08:46:59
u01717,item04,100,2018-10-01 08:46:59
u01897,item03,100,2018-10-01 08:48:58
u01897,item04,100,2018-10-01 08:48:58
u01897,item05,100,2018-10-01 08:48:58
u00989,item04,100,2018-10-01 08:49:07
u00989,item05,100,2018-10-01 08:49:07
u00936,item05,100,2018-10-01 09:01:40
u01807,NA,NA,NA
u00054,item02,100,2018-10-01 09:08:12
u00054,item05,100,2018-10-01 09:08:12
u01735,item03,100,2018-10-01 09:20:59
u01735,item05,100,2018-10-01 09:20:59
u00731,item01,100,2018-10-01 09:21:48
u01862,item01,100,2018-10-01 09:23:21
u01862,item02,100,2018-10-01 09:23:21
u01862,item03,100,2018-10-01 09:23:21
u01862,item04,100,2018-10-01 09:23:21
u01862,item05,100,2018-10-01 09:23:21
u01697,item02,100,2018-10-01 09:24:23
u01310,item02,100,2018-10-01 09:27:10
u00987,item01,100,2018-10-01 09:27:10
u00987,item02,100,2018-10-01 09:27:10
u00987,item05,100,2018-10-01 09:27:10
u00987,item10,200,2018-10-01 09:27:10
u01984,item02,100,2018-10-01 09:28:03
u01984,item05,100,2018-10-01 09:28:03
u01984,item06,200,2018-10-01 09:28:03
u00779,item05,100,2018-10-01 09:31:43
u01895,item01,100,2018-10-01 09:34:55
u01895,item03,100,2018-10-01 09:34:55
u01046,item02,100,2018-10-01 09:35:53
u01046,item03,100,2018-10-01 09:35:53
u00544,item02,100,2018-10-01 09:45:39
u00544,item03,100,2018-10-01 09:45:39
u00544,item05,100,2018-10-01 09:45:39
u00544,item08,200,2018-10-01 09:45:39
u00658,item03,100,2018-10-01 09:46:37
u00658,item05,100,2018-10-01 09:46:37
u00658,item07,200,2018-10-01 09:46:37
u00853,item05,100,2018-10-01 09:50:30
u00992,item03,100,2018-10-01 09:50:35
u00998,item03,100,2018-10-01 09:51:25
u01503,item03,100,2018-10-01 09:52:09
u01503,item04,100,2018-10-01 09:52:09
u01503,item05,100,2018-10-01 09:52:09
u00907,item04,100,2018-10-01 09:53:03
u00907,item05,100,2018-10-01 09:53:03
u00975,item01,100,2018-10-01 09:54:09
u00975,item04,100,2018-10-01 09:54:09
u00212,item03,100,2018-10-01 09:54:44
u00212,item04,100,2018-10-01 09:54:44
u00358,item01,100,2018-10-01 09:57:38
u00358,item02,100,2018-10-01 09:57:38
u01789,item04,100,2018-10-01 10:01:18
u01533,item01,100,2018-10-01 10:02:53
u01533,item03,100,2018-10-01 10:02:53
u01533,item06,200,2018-10-01 10:02:53
u01930,item03,100,2018-10-01 10:04:48
u01930,item04,100,2018-10-01 10:04:48
u00034,item01,100,2018-10-01 10:07:17
u00034,item02,100,2018-10-01 10:07:17
u00034,item05,100,2018-10-01 10:07:17
u00885,item01,100,2018-10-01 10:08:06
u00885,item04,100,2018-10-01 10:08:06
u00552,item02,100,2018-10-01 10:08:34
u00552,item04,100,2018-10-01 10:08:34
u00552,item07,200,2018-10-01 10:08:34
u01689,item01,100,2018-10-01 10:10:46
u00456,item01,100,2018-10-01 10:10:46
u00456,item04,100,2018-10-01 10:10:46
u01259,item01,100,2018-10-01 10:12:17
u01259,item04,100,2018-10-01 10:12:17
u01259,item05,100,2018-10-01 10:12:17
u01369,item04,100,2018-10-01 10:15:45
u00252,item03,100,2018-10-01 10:17:56
u00804,item04,100,2018-10-01 10:20:49
u00804,item05,100,2018-10-01 10:20:49
u00112,item03,100,2018-10-01 10:25:28
u00112,item04,100,2018-10-01 10:25:28
u01075,item01,100,2018-10-01 10:29:23
u01075,item04,100,2018-10-01 10:29:23
u01536,item01,100,2018-10-01 10:31:56
u01536,item03,100,2018-10-01 10:31:56
u01536,item09,200,2018-10-01 10:31:56
u01364,item01,100,2018-10-01 10:38:20
u01364,item02,100,2018-10-01 10:38:20
u00991,item01,100,2018-10-01 10:44:06
u00991,item03,100,2018-10-01 10:44:06
u00991,item04,100,2018-10-01 10:44:06
u00991,item05,100,2018-10-01 10:44:06
u01950,item04,100,2018-10-01 10:46:51
u01950,item05,100,2018-10-01 10:46:51
u00551,item01,100,2018-10-01 10:46:57
u00551,item03,100,2018-10-01 10:46:57
u00161,item02,100,2018-10-01 10:48:25
u00161,item05,100,2018-10-01 10:48:25
u01981,item03,100,2018-10-01 10:49:27
u00424,item05,100,2018-10-01 10:50:12
u00734,item04,100,2018-10-01 10:54:26
u00734,item05,100,2018-10-01 10:54:26
u00683,item02,100,2018-10-01 10:56:11
u01687,item01,100,2018-10-01 10:56:37
u01687,item03,100,2018-10-01 10:56:37
u01687,item05,100,2018-10-01 10:56:37
u00703,item02,100,2018-10-01 10:57:46
u00802,item04,100,2018-10-01 11:01:33
u01223,item01,100,2018-10-01 11:01:41
u01223,item03,100,2018-10-01 11:01:41
u00953,item02,100,2018-10-01 11:02:14
u00953,item05,100,2018-10-01 11:02:14
u00205,item03,100,2018-10-01 11:02:33
u00205,item04,100,2018-10-01 11:02:33
u00205,item05,100,2018-10-01 11:02:33
u00747,item02,100,2018-10-01 11:02:54
u00747,item04,100,2018-10-01 11:02:54
u00153,item02,100,2018-10-01 11:03:31
u00153,item08,200,2018-10-01 11:03:31
u00126,item03,100,2018-10-01 11:06:08
u01871,item02,100,2018-10-01 11:12:37
u01871,item05,100,2018-10-01 11:12:37
u01753,item02,100,2018-10-01 11:12:58
u01753,item04,100,2018-10-01 11:12:58
u00532,item01,100,2018-10-01 11:14:05
u00532,item03,100,2018-10-01 11:14:05
u00532,item04,100,2018-10-01 11:14:05
u01675,item01,100,2018-10-01 11:16:25
u00449,item01,100,2018-10-01 11:17:25
u00180,item05,100,2018-10-01 11:19:00
u00505,item01,100,2018-10-01 11:21:28
u00505,item04,100,2018-10-01 11:21:28
u01385,item03,100,2018-10-01 11:23:33
u01385,item05,100,2018-10-01 11:23:33
u00540,item02,100,2018-10-01 11:24:23
u00540,item04,100,2018-10-01 11:24:23
u01957,item04,100,2018-10-01 11:24:24
u01957,item05,100,2018-10-01 11:24:24
u01957,item10,200,2018-10-01 11:24:24
u00062,item01,100,2018-10-01 11:24:54
u00062,item04,100,2018-10-01 11:24:54
u00417,item01,100,2018-10-01 11:30:46
u00417,item04,100,2018-10-01 11:30:46
u00931,item01,100,2018-10-01 11:33:58
u00931,item05,100,2018-10-01 11:33:58
u00402,item02,100,2018-10-01 11:38:02
u01814,item02,100,2018-10-01 11:38:49
u01814,item05,100,2018-10-01 11:38:49
u00847,item01,100,2018-10-01 11:40:33
u00847,item03,100,2018-10-01 11:40:33
u00847,item05,100,2018-10-01 11:40:33
u00895,item05,100,2018-10-01 11:44:16
u00895,item07,200,2018-10-01 11:44:16
u01281,item01,100,2018-10-01 11:47:39
u01281,item05,100,2018-10-01 11:47:39
u01805,item03,100,2018-10-01 11:51:01
u01805,item05,100,2018-10-01 11:51:01
u00701,item03,100,2018-10-01 11:51:58
u00701,item04,100,2018-10-01 11:51:58
u00138,item02,100,2018-10-01 11:56:49
u00138,item05,100,2018-10-01 11:56:49
u01543,item01,100,2018-10-01 12:02:11
u01543,item05,100,2018-10-01 12:02:11
u01543,item06,200,2018-10-01 12:02:11
u00042,item01,100,2018-10-01 12:07:44
u00042,item03,100,2018-10-01 12:07:44
u00720,item02,100,2018-10-01 12:08:18
u00720,item05,100,2018-10-01 12:08:18
u01628,item02,100,2018-10-01 12:09:59
u01628,item04,100,2018-10-01 12:09:59
u01628,item10,200,2018-10-01 12:09:59
u01431,item01,100,2018-10-01 12:10:03
u01126,item02,100,2018-10-01 12:13:46
u01126,item04,100,2018-10-01 12:13:46
u01412,item02,100,2018-10-01 12:16:36
u01412,item03,100,2018-10-01 12:16:36
u01412,item05,100,2018-10-01 12:16:36
u01412,item07,200,2018-10-01 12:16:36
u00618,item03,100,2018-10-01 12:17:59
u00190,item02,100,2018-10-01 12:18:14
u00190,item03,100,2018-10-01 12:18:14
u00139,item01,100,2018-10-01 12:21:08
u00139,item02,100,2018-10-01 12:21:08
u00139,item04,100,2018-10-01 12:21:08
u01185,item02,100,2018-10-01 12:26:35
u01185,item03,100,2018-10-01 12:26:35
u01360,item02,100,2018-10-01 12:29:35
u01360,item05,100,2018-10-01 12:29:35
u01853,item02,100,2018-10-01 12:30:35
u01639,item02,100,2018-10-01 12:34:49
u01639,item04,100,2018-10-01 12:34:49
u01639,item10,200,2018-10-01 12:34:49
u00750,item03,100,2018-10-01 12:36:13
u00181,item01,100,2018-10-01 12:43:08
u00181,item03,100,2018-10-01 12:43:08
u00587,item02,100,2018-10-01 12:45:57
u00587,item05,100,2018-10-01 12:45:57
u01955,item02,100,2018-10-01 12:52:07
u01955,item03,100,2018-10-01 12:52:07
u01955,item04,100,2018-10-01 12:52:07
u00472,item01,100,2018-10-01 12:55:35
u00472,item02,100,2018-10-01 12:55:35
u00472,item03,100,2018-10-01 12:55:35
u00235,item03,100,2018-10-01 12:55:38
u01202,item05,100,2018-10-01 12:57:00
u00386,item01,100,2018-10-01 13:00:39
u00386,item03,100,2018-10-01 13:00:39
u00386,item04,100,2018-10-01 13:00:39
u01559,item01,100,2018-10-01 13:04:22
u01559,item02,100,2018-10-01 13:04:22
u01559,item03,100,2018-10-01 13:04:22
u00444,item02,100,2018-10-01 13:09:58
u00444,item03,100,2018-10-01 13:09:58
u00444,item04,100,2018-10-01 13:09:58
u00444,item05,100,2018-10-01 13:09:58
u01498,item01,100,2018-10-01 13:11:57
u01498,item03,100,2018-10-01 13:11:57
u01498,item05,100,2018-10-01 13:11:57
u01498,item10,200,2018-10-01 13:11:57
u01242,item01,100,2018-10-01 13:13:11
u01242,item02,100,2018-10-01 13:13:11
u01434,item01,100,2018-10-01 13:14:10
u01434,item03,100,2018-10-01 13:14:10
u00278,item01,100,2018-10-01 13:19:14
u00278,item03,100,2018-10-01 13:19:14
u00278,item05,100,2018-10-01 13:19:14
u00539,item01,100,2018-10-01 13:20:49
u00539,item04,100,2018-10-01 13:20:49
u00111,item01,100,2018-10-01 13:22:07
u00111,item02,100,2018-10-01 13:22:07
u01528,item02,100,2018-10-01 13:22:55
u01528,item04,100,2018-10-01 13:22:55
u00305,item02,100,2018-10-01 13:23:25
u00305,item03,100,2018-10-01 13:23:25
u00697,item04,100,2018-10-01 13:25:50
u00697,item05,100,2018-10-01 13:25:50
u01247,item05,100,2018-10-01 13:29:01
u01348,item03,100,2018-10-01 13:30:36
u01348,item04,100,2018-10-01 13:30:36
u01283,item01,100,2018-10-01 13:30:56
u01283,item05,100,2018-10-01 13:30:56
u01283,item08,200,2018-10-01 13:30:56
u00768,item01,100,2018-10-01 13:34:05
u00768,item02,100,2018-10-01 13:34:05
u01763,item01,100,2018-10-01 13:34:39
u01763,item05,100,2018-10-01 13:34:39
u00172,item01,100,2018-10-01 13:36:16
u00172,item02,100,2018-10-01 13:36:16
u00172,item03,100,2018-10-01 13:36:16
u00612,item03,100,2018-10-01 13:38:34
u01153,item05,100,2018-10-01 13:41:45
u01571,item05,100,2018-10-01 13:42:39
u01815,NA,NA,NA
u00019,NA,NA,NA
u01013,item01,100,2018-10-01 13:49:06
u00545,item02,100,2018-10-01 13:50:24
u00545,item03,100,2018-10-01 13:50:24
u01776,item03,100,2018-10-01 13:56:34
u01776,item05,100,2018-10-01 13:56:34
u00470,item01,100,2018-10-01 13:58:23
u00470,item02,100,2018-10-01 13:58:23
u00470,item03,100,2018-10-01 13:58:23
u00470,item04,100,2018-10-01 13:58:23
